,filename,euclidean_distance,value_near_1,value_near_2,value_near_3,value_near_4,value_near_5,value_near_6,value_near_7,value_near_8,value_near_9,value_near_10
253,obj10__17.png,0.04289549717416716,0.04251371039545011,0.042260127757251735,0.041526731397310064,0.041430555219408916,0.04082766543967022,0.0405784162057163,0.04054477363976268,0.0402127641740008,0.03966046361820983,0.03930277092425902
254,obj19__67.png,0.041345559954362905,0.04102289635400355,0.04093245426029604,0.040696937406343295,0.04051544906566914,0.04047579611799859,0.0404677050025202,0.04045592150570859,0.04035845727002875,0.040294181377263524,0.04028532531025931
255,obj3__38.png,0.04095591657285538,0.04089106810248215,0.040562409146802404,0.0405041239264163,0.04033382755615137,0.040269414824073445,0.04020684182087973,0.0401712130241563,0.04011666608199677,0.04011367053801866,0.0396586969733371
256,obj1__13.png,0.040174615015474445,0.040171669740351974,0.040091606731160266,0.040083795584537896,0.04002840135565753,0.04000141631982834,0.03997886194227603,0.03995869990001768,0.03994443606431539,0.03994256685776697,0.03991126833152974
257,obj16__39.png,0.039764562249063704,0.0395516361245684,0.039013190841336975,0.038998998169095134,0.03888775091602321,0.03885533718990949,0.038798765373236406,0.038747928068528094,0.03873900277974694,0.03869941921503544,0.03865163260325645
258,obj2__33.png,0.03703874469625827,0.03652962417413814,0.03605604785081541,0.03603024204954126,0.035976100125189175,0.03587010118512024,0.03585431383546913,0.03579400852229349,0.035790605583359524,0.03577943627366883,0.03573544646476687
259,obj8__17.png,0.04037907460568272,0.0400380984169685,0.040004968365078754,0.03947388608141811,0.03785493865001114,0.037835131371985534,0.03781489508081546,0.0377973995125194,0.037683911577359515,0.03765370834505508,0.037632435137501655
260,obj3__32.png,0.041320478850873664,0.041316443579001494,0.04130242466476455,0.04113649959207764,0.04092516107031229,0.04083755030606024,0.04080057829005497,0.0407231889927818,0.040702226734575665,0.040602650942838735,0.040516806015022465
261,obj14__47.png,0.03911131589738576,0.039072059256662406,0.03903451839191134,0.03900176761260767,0.03895763542639678,0.03889827492603068,0.03870305350893868,0.03866974550229194,0.03856044379982612,0.0384820285205352,0.038340128193009027
262,obj18__12.png,0.04027197553290913,0.04013864767456466,0.0398230779524173,0.039733066276562846,0.03962226601774565,0.03937414343974306,0.03936741383162322,0.03929969445548577,0.0392577100279774,0.03919205179801198,0.03911926841511835
263,obj9__1.png,0.037921526940893895,0.0377327407826983,0.03764804509787457,0.037506298739948804,0.03738648958162111,0.037375337561810655,0.037263642711390925,0.03724798713417813,0.03722380526356421,0.037142390638498876,0.037140005108159416
264,obj6__8.png,0.04071583778203011,0.04037057076777544,0.040298163518048435,0.039478499248055375,0.03944817458047674,0.0393133194637052,0.03924972890633234,0.03913406446165722,0.03906898481571463,0.03891962835713842,0.03890375078356481
265,obj10__64.png,0.04175988128194701,0.041414571584500404,0.04002213158400752,0.039644793166931584,0.03852767707791661,0.038522374563653906,0.03847624708478778,0.03846432156968587,0.03821662152314885,0.03806041186439522,0.03764188974837576
266,obj16__4.png,0.04010202147209867,0.0398511513559357,0.03915782947579214,0.03871792710661148,0.03832570339141006,0.038194527641873456,0.038192573256721415,0.03807216299005767,0.03806757722848451,0.038050623596935,0.03804197842346351
267,obj15__56.png,0.04190899510454668,0.04187945977083073,0.041819473485116374,0.04177612111176653,0.041728363583466675,0.041654573258439596,0.04164354938152288,0.04153014331755437,0.04147472658592729,0.04145929476145898,0.04138685603076412
268,obj11__27.png,0.0425386736533004,0.04217990039415148,0.04217869286897666,0.042104559062670285,0.041937272984542216,0.041844378068397615,0.04174996874931962,0.04153231189548031,0.041156272832087754,0.041072380169122756,0.04097469419110118
269,obj20__0.png,0.04018424640012826,0.040091017080362,0.03979025650999213,0.0397177568945287,0.03971291853789972,0.039697934155646555,0.03962864275598101,0.03957389516519196,0.039522172316401184,0.03952006952765397,0.039267713442933616
270,obj16__49.png,0.03966479049400053,0.03946208984897239,0.03906110612557439,0.038942767690127195,0.038934165906170035,0.03885343582419779,0.038819192384559505,0.0388176743556059,0.038802094741475154,0.038764906271422,0.03873131112733149
271,obj18__70.png,0.04242108245220978,0.041968843312101205,0.04196687708708647,0.04194454699249652,0.041874749404979976,0.04183666396502837,0.04152427603266313,0.04135701704473965,0.041245911695393225,0.04109539668020007,0.041049960386136196
272,obj10__45.png,0.04271415002481644,0.04271122183462455,0.03976617589970922,0.038886215938927514,0.038171519127750304,0.03786668691554492,0.03778287396010047,0.03747039100810491,0.03742668673780687,0.03738020564540398,0.03732880146363993
273,obj8__37.png,0.04187292475486911,0.04167760174408393,0.04152372258395594,0.04136038399715544,0.038457817334418415,0.03841984685211661,0.03830871673814593,0.03818379541229575,0.03808641286319103,0.037946333358614,0.03770232597251417
274,obj11__11.png,0.04156819450497434,0.04129837992273298,0.03872028463031749,0.038304034114378535,0.03822517198292238,0.03820315639463515,0.0381968577173581,0.03799301716332894,0.03798953206684117,0.03798506939760765,0.03797424246386314
275,obj15__9.png,0.04178365897145573,0.041678082635610146,0.04165310982630691,0.041626111775501684,0.0415486339586699,0.04152670821937833,0.041441372721904714,0.04141755040917569,0.04136889278980073,0.04133216081709258,0.04130390200611116
276,obj7__2.png,0.03783488761541475,0.03773623212871954,0.037664349507953984,0.03762625966776024,0.03759325192370821,0.037493511781230456,0.037433433869208894,0.03730579945557867,0.03723083185163766,0.0371515844116541,0.037148497211144355
277,obj2__56.png,0.039249133034702746,0.03913360773181366,0.03899891890774036,0.03884589872066826,0.03876945636460861,0.038750495590628674,0.038708508203555377,0.03866693022925876,0.03858180585835608,0.03857239141243055,0.03853332585738402
278,obj13__37.png,0.040791155131235594,0.04054946971636691,0.03852828236817137,0.03851202048420725,0.03838976773431702,0.03834804391629046,0.038320500965223,0.03826842502022544,0.03768781925665086,0.037681699563941365,0.03761997044441743
279,obj18__65.png,0.04300836634731368,0.042755499703922686,0.04274080807339688,0.04241561426894076,0.04240596800034337,0.04239782251429683,0.04195265271116232,0.041870261422992036,0.04181834263601066,0.04173251763430068,0.041673096707399396
280,obj15__63.png,0.041784637792139964,0.04171293123905889,0.04162721945419293,0.041615876435965024,0.04158672961743786,0.04156867513661131,0.04146140924635026,0.041414840766632446,0.04133711846059929,0.04123454530503998,0.04120778587704765
281,obj1__49.png,0.04109962612716028,0.04103828982616987,0.041003157405276484,0.0408747972434351,0.04071549718173756,0.040705910990556225,0.04056497525109331,0.04053967614147949,0.04049549551416439,0.04044658008888764,0.040410580896836974
282,obj12__47.png,0.0407506523810524,0.04059559039000421,0.03970326015840527,0.039671983670005594,0.039648160632604214,0.03961633062661252,0.039606125768386506,0.03958747194252176,0.039572992550575406,0.03955865937036533,0.03954593193896003
283,obj12__2.png,0.040066193096196245,0.03978197427547485,0.03865641149266678,0.038629544121026684,0.038613478687430085,0.038578480853351894,0.038569096403803106,0.03852798652760826,0.03842534597894295,0.038422986657977345,0.03838285453040628
284,obj10__16.png,0.04292491972831747,0.04259943210851946,0.04222619880048052,0.04159465474545378,0.0413666633889313,0.040654968348030875,0.040531310219248357,0.040283735684507126,0.04025009514532274,0.03927401746653054,0.03921485928000954
285,obj4__22.png,0.039900719590680554,0.03985895395650075,0.039852914663928055,0.0397214682392027,0.03968978029183144,0.039535499020452565,0.039509134320665246,0.03939498986772432,0.039272912036532916,0.03920295800929194,0.039158270464960496
286,obj8__24.png,0.04213275971722855,0.04160565864598634,0.04065550742764457,0.04009073364664556,0.038446551302236565,0.03809059783241672,0.038086220970477126,0.038027956717462306,0.03802390895661692,0.0380044347423012,0.03800156704028945
287,obj1__55.png,0.0399786015112314,0.039822126837264556,0.03976760711726879,0.0397326536868258,0.03972405748343381,0.039585340608808375,0.03956376248116852,0.03956023637524651,0.03949981129932293,0.039474507865406544,0.039463771131098946
